,Prolongation,Block,Interjection,FileName,NoStutter,Repetition,KFold1,KFold2,KFold3,KFold4,KFold5
4224,1.0,0.0,1.0,FluencyBank_132_84.wav,0.0,0.0,1,1,0,1,1
4225,0.0,0.0,0.0,FluencyBank_081_50.wav,0.0,0.0,0,1,1,1,1
4226,0.0,0.0,0.0,FluencyBank_024_118.wav,1.0,0.0,1,1,0,1,1
4227,0.0,0.0,1.0,FluencyBank_063_18.wav,1.0,0.0,1,1,0,1,1
4228,0.0,0.0,1.0,FluencyBank_024_89.wav,1.0,0.0,1,1,0,1,1
4229,0.0,0.0,0.0,FluencyBank_046_62.wav,1.0,0.0,1,1,0,1,1
4230,0.0,1.0,0.0,FluencyBank_063_42.wav,0.0,0.0,1,1,1,0,1
4231,0.0,0.0,0.0,FluencyBank_089_135.wav,1.0,0.0,1,1,1,1,0
4232,0.0,0.0,1.0,FluencyBank_111_133.wav,0.0,1.0,0,1,1,1,1
4233,0.0,0.0,0.0,FluencyBank_010_47.wav,1.0,0.0,1,1,1,1,0
4234,0.0,0.0,1.0,FluencyBank_178_85.wav,1.0,0.0,1,0,1,1,1
4235,0.0,0.0,1.0,FluencyBank_089_120.wav,1.0,0.0,1,1,1,1,0
4236,0.0,0.0,0.0,FluencyBank_019_13.wav,1.0,0.0,1,1,0,1,1
4237,0.0,0.0,0.0,FluencyBank_093_12.wav,1.0,0.0,1,1,1,1,0
4238,0.0,0.0,1.0,FluencyBank_063_75.wav,1.0,0.0,1,0,1,1,1
4239,0.0,0.0,0.0,FluencyBank_121_118.wav,1.0,0.0,1,1,1,0,1
4240,1.0,1.0,1.0,WomenWhoStutter_87_11.wav,0.0,0.0,1,1,1,0,1
4241,0.0,0.0,1.0,FluencyBank_089_67.wav,1.0,1.0,1,1,0,1,1
4242,0.0,0.0,0.0,FluencyBank_071_72.wav,0.0,1.0,1,1,1,1,0
4243,0.0,0.0,0.0,FluencyBank_081_67.wav,0.0,1.0,1,0,1,1,1
4244,1.0,0.0,0.0,WomenWhoStutter_19_9.wav,0.0,0.0,0,1,1,1,1
4245,0.0,0.0,0.0,FluencyBank_024_144.wav,1.0,0.0,1,0,1,1,1
4246,0.0,1.0,0.0,WomenWhoStutter_19_59.wav,0.0,1.0,1,1,1,0,1
4247,0.0,0.0,0.0,FluencyBank_063_102.wav,1.0,0.0,1,1,1,1,0
4248,0.0,1.0,0.0,HeStutters_21_123.wav,0.0,1.0,1,1,1,0,1
4249,0.0,0.0,1.0,FluencyBank_087_79.wav,1.0,0.0,1,0,1,1,1
4250,0.0,0.0,0.0,FluencyBank_016_0.wav,1.0,0.0,1,1,1,0,1
4251,0.0,1.0,1.0,StutterTalk_74_18.wav,0.0,0.0,1,1,0,1,1
4252,0.0,0.0,1.0,FluencyBank_107_68.wav,1.0,0.0,1,0,1,1,1
4253,0.0,0.0,0.0,FluencyBank_089_44.wav,1.0,0.0,0,1,1,1,1
4254,0.0,0.0,0.0,FluencyBank_118_101.wav,1.0,0.0,1,1,0,1,1
4255,1.0,0.0,1.0,StutteringIsCool_59_27.wav,1.0,0.0,1,1,1,1,0
4256,1.0,0.0,0.0,WomenWhoStutter_42_126.wav,0.0,0.0,0,1,1,1,1
4257,0.0,0.0,0.0,FluencyBank_081_31.wav,1.0,0.0,1,1,1,1,0
4258,0.0,0.0,0.0,FluencyBank_111_27.wav,1.0,0.0,1,1,0,1,1
4259,0.0,0.0,0.0,FluencyBank_111_70.wav,0.0,0.0,1,1,0,1,1
4260,0.0,0.0,1.0,FluencyBank_087_116.wav,0.0,0.0,1,0,1,1,1
4261,1.0,0.0,1.0,FluencyBank_109_19.wav,0.0,0.0,1,1,0,1,1
4262,0.0,1.0,0.0,FluencyBank_111_6.wav,0.0,0.0,0,1,1,1,1
4263,1.0,0.0,1.0,FluencyBank_219_106.wav,0.0,0.0,0,1,1,1,1
4264,0.0,0.0,1.0,FluencyBank_063_104.wav,1.0,0.0,1,1,1,1,0
4265,0.0,0.0,0.0,FluencyBank_087_57.wav,0.0,1.0,1,1,1,1,0
4266,0.0,1.0,0.0,FluencyBank_071_66.wav,0.0,0.0,1,1,1,0,1
4267,0.0,0.0,0.0,FluencyBank_063_91.wav,1.0,0.0,1,1,1,0,1
4268,1.0,0.0,0.0,FluencyBank_031_76.wav,0.0,0.0,1,1,1,1,0
4269,1.0,0.0,0.0,FluencyBank_097_140.wav,0.0,0.0,1,0,1,1,1
4270,0.0,0.0,0.0,FluencyBank_098_56.wav,1.0,0.0,1,0,1,1,1
4271,0.0,0.0,1.0,FluencyBank_111_88.wav,0.0,1.0,1,1,0,1,1
4272,0.0,0.0,0.0,FluencyBank_111_16.wav,1.0,0.0,1,1,1,0,1
4273,0.0,0.0,0.0,FluencyBank_230_137.wav,1.0,0.0,1,0,1,1,1
4274,0.0,1.0,1.0,WomenWhoStutter_99_187.wav,0.0,0.0,1,1,1,1,0
4275,1.0,1.0,0.0,StutterTalk_5_22.wav,0.0,0.0,0,1,1,1,1
4276,0.0,0.0,0.0,FluencyBank_024_94.wav,1.0,0.0,1,1,1,1,0
4277,0.0,0.0,0.0,FluencyBank_019_87.wav,0.0,0.0,1,0,1,1,1
4278,0.0,1.0,0.0,FluencyBank_081_144.wav,0.0,0.0,1,1,1,1,0
4279,0.0,1.0,1.0,WomenWhoStutter_1_136.wav,0.0,0.0,1,1,1,1,0
4280,0.0,1.0,1.0,WomenWhoStutter_86_41.wav,0.0,0.0,1,0,1,1,1
4281,0.0,0.0,0.0,FluencyBank_031_35.wav,1.0,0.0,1,1,0,1,1
4282,0.0,0.0,0.0,FluencyBank_230_0.wav,1.0,0.0,1,0,1,1,1
4283,0.0,0.0,1.0,FluencyBank_089_54.wav,1.0,0.0,1,1,1,0,1
4284,0.0,0.0,0.0,FluencyBank_193_22.wav,0.0,1.0,1,1,1,1,0
4285,0.0,0.0,0.0,FluencyBank_107_31.wav,1.0,0.0,1,1,0,1,1
4286,0.0,0.0,0.0,FluencyBank_193_111.wav,0.0,0.0,1,1,1,1,0
4287,1.0,0.0,0.0,FluencyBank_076_20.wav,0.0,0.0,1,1,0,1,1
4288,0.0,1.0,0.0,WomenWhoStutter_14_61.wav,0.0,0.0,1,1,1,1,0
4289,0.0,0.0,0.0,FluencyBank_016_38.wav,0.0,0.0,1,1,1,0,1
4290,0.0,0.0,0.0,FluencyBank_063_34.wav,1.0,0.0,1,1,1,0,1
4291,1.0,0.0,0.0,FluencyBank_118_111.wav,0.0,1.0,0,1,1,1,1
4292,0.0,0.0,0.0,FluencyBank_178_158.wav,1.0,0.0,1,1,0,1,1
4293,0.0,0.0,0.0,FluencyBank_099_120.wav,1.0,0.0,0,1,1,1,1
4294,0.0,0.0,1.0,FluencyBank_089_123.wav,1.0,0.0,1,1,1,0,1
4295,0.0,0.0,1.0,FluencyBank_016_2.wav,1.0,0.0,1,1,1,1,0
4296,0.0,0.0,0.0,FluencyBank_024_175.wav,1.0,0.0,1,1,0,1,1
4297,0.0,0.0,1.0,FluencyBank_087_73.wav,0.0,1.0,0,1,1,1,1
4298,0.0,1.0,0.0,WomenWhoStutter_99_51.wav,0.0,0.0,1,1,1,0,1
4299,0.0,0.0,0.0,FluencyBank_099_129.wav,1.0,0.0,0,1,1,1,1
4300,0.0,0.0,1.0,FluencyBank_089_50.wav,0.0,0.0,1,1,0,1,1
4301,0.0,0.0,1.0,FluencyBank_093_15.wav,1.0,0.0,1,1,0,1,1
4302,0.0,0.0,0.0,FluencyBank_097_75.wav,1.0,0.0,0,1,1,1,1
4303,0.0,0.0,1.0,FluencyBank_118_70.wav,1.0,0.0,1,1,0,1,1
4304,0.0,0.0,0.0,FluencyBank_230_123.wav,1.0,0.0,1,1,0,1,1
4305,0.0,0.0,0.0,FluencyBank_087_94.wav,1.0,0.0,1,1,1,0,1
4306,0.0,0.0,0.0,FluencyBank_096_38.wav,0.0,1.0,1,0,1,1,1
4307,0.0,1.0,0.0,HeStutters_1_217.wav,0.0,0.0,1,1,0,1,1
4308,0.0,1.0,0.0,StutteringIsCool_19_24.wav,0.0,0.0,1,1,0,1,1
4309,0.0,1.0,1.0,StutterTalk_44_17.wav,0.0,0.0,1,1,0,1,1
4310,0.0,0.0,0.0,FluencyBank_178_120.wav,1.0,0.0,1,1,0,1,1
4311,0.0,0.0,0.0,FluencyBank_111_144.wav,1.0,0.0,1,1,0,1,1
4312,1.0,0.0,0.0,MyStutteringLife_17_4.wav,0.0,0.0,1,0,1,1,1
4313,0.0,1.0,0.0,WomenWhoStutter_93_8.wav,0.0,1.0,1,0,1,1,1
4314,1.0,0.0,0.0,MyStutteringLife_30_23.wav,0.0,0.0,1,1,1,0,1
4315,0.0,0.0,1.0,FluencyBank_089_49.wav,1.0,0.0,1,0,1,1,1
4316,0.0,0.0,0.0,FluencyBank_016_96.wav,1.0,0.0,1,1,0,1,1
4317,0.0,0.0,0.0,FluencyBank_985_137.wav,1.0,0.0,1,1,0,1,1
4318,1.0,0.0,0.0,FluencyBank_024_108.wav,0.0,0.0,0,1,1,1,1
4319,1.0,0.0,0.0,WomenWhoStutter_14_28.wav,0.0,0.0,0,1,1,1,1
4320,0.0,0.0,0.0,FluencyBank_173_3.wav,1.0,0.0,1,1,0,1,1
4321,0.0,1.0,1.0,FluencyBank_218_81.wav,0.0,0.0,1,1,1,0,1
4322,0.0,0.0,1.0,FluencyBank_147_98.wav,1.0,0.0,0,1,1,1,1
4323,0.0,1.0,0.0,FluencyBank_024_70.wav,0.0,0.0,1,1,0,1,1
4324,0.0,0.0,0.0,FluencyBank_093_14.wav,1.0,0.0,1,1,1,0,1
4325,0.0,0.0,0.0,FluencyBank_010_1.wav,1.0,0.0,0,1,1,1,1
4326,0.0,0.0,1.0,FluencyBank_121_128.wav,0.0,1.0,0,1,1,1,1
4327,0.0,0.0,1.0,FluencyBank_179_71.wav,0.0,1.0,1,0,1,1,1
4328,0.0,0.0,1.0,FluencyBank_087_8.wav,1.0,0.0,0,1,1,1,1
4329,1.0,0.0,1.0,FluencyBank_046_5.wav,0.0,0.0,1,1,0,1,1
4330,1.0,1.0,0.0,FluencyBank_107_22.wav,0.0,0.0,1,1,1,1,0
4331,0.0,0.0,1.0,FluencyBank_111_71.wav,0.0,1.0,1,1,0,1,1
4332,0.0,0.0,0.0,FluencyBank_219_109.wav,1.0,0.0,1,1,1,1,0
4333,0.0,0.0,1.0,FluencyBank_076_54.wav,1.0,0.0,0,1,1,1,1
4334,0.0,0.0,1.0,FluencyBank_019_78.wav,1.0,0.0,1,1,1,1,0
4335,0.0,1.0,0.0,WomenWhoStutter_0_141.wav,0.0,0.0,1,1,1,1,0
4336,1.0,0.0,0.0,FluencyBank_193_63.wav,0.0,0.0,0,1,1,1,1
4337,0.0,0.0,0.0,FluencyBank_010_81.wav,1.0,0.0,1,1,1,1,0
4338,0.0,0.0,0.0,FluencyBank_111_3.wav,0.0,1.0,0,1,1,1,1
4339,0.0,0.0,1.0,FluencyBank_121_86.wav,1.0,0.0,1,1,0,1,1
4340,1.0,0.0,1.0,HeStutters_5_23.wav,0.0,0.0,1,0,1,1,1
4341,0.0,0.0,1.0,FluencyBank_121_75.wav,1.0,0.0,1,1,1,1,0
4342,0.0,0.0,1.0,FluencyBank_076_2.wav,0.0,0.0,1,0,1,1,1
4343,0.0,0.0,0.0,FluencyBank_063_9.wav,1.0,0.0,0,1,1,1,1
4344,0.0,0.0,1.0,FluencyBank_219_86.wav,1.0,0.0,0,1,1,1,1
4345,0.0,0.0,0.0,FluencyBank_063_39.wav,1.0,0.0,1,1,1,1,0
4346,0.0,0.0,0.0,FluencyBank_147_30.wav,0.0,0.0,1,0,1,1,1
4347,0.0,0.0,1.0,FluencyBank_024_169.wav,0.0,1.0,1,0,1,1,1
4348,0.0,0.0,0.0,FluencyBank_063_136.wav,0.0,0.0,1,0,1,1,1
4349,0.0,0.0,0.0,FluencyBank_081_78.wav,0.0,1.0,1,1,1,1,0
4350,1.0,0.0,0.0,FluencyBank_071_17.wav,0.0,0.0,0,1,1,1,1
4351,0.0,0.0,1.0,FluencyBank_230_124.wav,1.0,0.0,1,1,1,1,0
4352,0.0,0.0,1.0,FluencyBank_121_64.wav,1.0,0.0,1,1,1,0,1
4353,0.0,1.0,0.0,HeStutters_1_241.wav,0.0,0.0,1,1,1,0,1
4354,1.0,0.0,0.0,FluencyBank_046_47.wav,0.0,1.0,1,0,1,1,1
4355,1.0,0.0,1.0,FluencyBank_024_49.wav,0.0,0.0,1,1,1,1,0
4356,0.0,0.0,0.0,FluencyBank_132_60.wav,1.0,0.0,1,1,1,0,1
4357,0.0,0.0,0.0,FluencyBank_111_99.wav,1.0,0.0,1,0,1,1,1
4358,0.0,0.0,0.0,FluencyBank_010_36.wav,1.0,0.0,1,0,1,1,1
4359,1.0,0.0,0.0,FluencyBank_046_108.wav,0.0,0.0,1,1,0,1,1
4360,0.0,0.0,0.0,FluencyBank_219_94.wav,1.0,0.0,1,1,1,1,0
4361,1.0,0.0,0.0,FluencyBank_076_71.wav,0.0,0.0,1,1,1,1,0
4362,0.0,1.0,1.0,FluencyBank_147_84.wav,0.0,0.0,1,0,1,1,1
4363,0.0,1.0,0.0,StutteringIsCool_11_5.wav,0.0,0.0,1,1,1,1,0
4364,0.0,1.0,0.0,MyStutteringLife_32_121.wav,0.0,1.0,1,1,0,1,1
4365,0.0,0.0,0.0,FluencyBank_046_90.wav,1.0,0.0,1,1,1,0,1
4366,0.0,0.0,0.0,FluencyBank_089_65.wav,1.0,0.0,1,0,1,1,1
4367,0.0,0.0,0.0,FluencyBank_071_86.wav,0.0,0.0,0,1,1,1,1
4368,0.0,1.0,0.0,MyStutteringLife_3_8.wav,0.0,0.0,0,1,1,1,1
4369,0.0,0.0,0.0,FluencyBank_985_94.wav,1.0,0.0,1,0,1,1,1
4370,0.0,0.0,1.0,FluencyBank_121_132.wav,1.0,0.0,1,1,1,0,1
4371,0.0,0.0,1.0,FluencyBank_024_129.wav,1.0,0.0,1,1,1,0,1
4372,0.0,1.0,0.0,StutterTalk_33_16.wav,0.0,0.0,1,1,0,1,1
4373,0.0,0.0,0.0,FluencyBank_016_51.wav,1.0,0.0,1,0,1,1,1
4374,0.0,0.0,0.0,FluencyBank_121_90.wav,0.0,1.0,1,1,1,0,1
4375,0.0,1.0,0.0,FluencyBank_098_28.wav,0.0,0.0,0,1,1,1,1
4376,0.0,1.0,0.0,HeStutters_16_117.wav,0.0,0.0,1,1,0,1,1
4377,0.0,0.0,0.0,FluencyBank_985_19.wav,0.0,0.0,1,1,1,0,1
4378,0.0,0.0,0.0,FluencyBank_230_130.wav,1.0,0.0,1,1,1,0,1
4379,0.0,1.0,0.0,FluencyBank_046_124.wav,0.0,1.0,1,0,1,1,1
4380,1.0,0.0,1.0,MyStutteringLife_7_31.wav,0.0,0.0,1,0,1,1,1
4381,0.0,1.0,0.0,WomenWhoStutter_14_37.wav,0.0,0.0,0,1,1,1,1
4382,0.0,0.0,0.0,FluencyBank_063_172.wav,0.0,0.0,1,0,1,1,1
4383,0.0,0.0,0.0,FluencyBank_109_63.wav,1.0,0.0,1,1,1,1,0
4384,0.0,1.0,0.0,MyStutteringLife_35_25.wav,0.0,0.0,0,1,1,1,1
4385,0.0,0.0,0.0,FluencyBank_097_189.wav,0.0,1.0,1,1,0,1,1
4386,0.0,0.0,0.0,FluencyBank_096_78.wav,0.0,0.0,0,1,1,1,1
4387,0.0,0.0,0.0,FluencyBank_097_120.wav,1.0,0.0,1,1,1,1,0
4388,1.0,0.0,1.0,HeStutters_20_3.wav,0.0,0.0,1,0,1,1,1
4389,0.0,0.0,0.0,FluencyBank_107_13.wav,1.0,0.0,1,1,1,1,0
4390,0.0,0.0,0.0,FluencyBank_016_62.wav,1.0,0.0,0,1,1,1,1
4391,0.0,0.0,1.0,FluencyBank_089_24.wav,1.0,0.0,1,0,1,1,1
4392,0.0,0.0,0.0,FluencyBank_099_45.wav,1.0,1.0,1,0,1,1,1
4393,0.0,0.0,1.0,FluencyBank_024_132.wav,0.0,1.0,0,1,1,1,1
4394,0.0,1.0,0.0,WomenWhoStutter_41_17.wav,0.0,0.0,1,1,1,0,1
4395,0.0,0.0,0.0,FluencyBank_071_42.wav,0.0,1.0,1,0,1,1,1
4396,0.0,0.0,0.0,FluencyBank_019_38.wav,1.0,0.0,1,1,0,1,1
4397,0.0,0.0,0.0,FluencyBank_107_44.wav,0.0,0.0,1,1,1,1,0
4398,0.0,0.0,0.0,FluencyBank_111_48.wav,1.0,0.0,1,0,1,1,1
4399,0.0,1.0,0.0,MyStutteringLife_32_124.wav,0.0,0.0,1,1,1,1,0
4400,1.0,0.0,0.0,FluencyBank_178_48.wav,0.0,1.0,1,1,0,1,1
4401,0.0,0.0,0.0,FluencyBank_063_81.wav,1.0,0.0,1,1,1,0,1
4402,0.0,1.0,0.0,MyStutteringLife_32_37.wav,0.0,1.0,1,1,1,1,0
4403,1.0,0.0,1.0,WomenWhoStutter_83_39.wav,0.0,0.0,1,1,1,0,1
4404,0.0,0.0,1.0,FluencyBank_087_15.wav,0.0,1.0,1,1,1,0,1
4405,0.0,0.0,1.0,FluencyBank_132_12.wav,0.0,1.0,0,1,1,1,1
4406,0.0,1.0,1.0,HeStutters_15_46.wav,0.0,0.0,1,1,1,1,0
4407,0.0,0.0,0.0,FluencyBank_132_61.wav,1.0,0.0,0,1,1,1,1
4408,0.0,0.0,0.0,FluencyBank_121_10.wav,1.0,0.0,0,1,1,1,1
4409,0.0,0.0,0.0,FluencyBank_063_166.wav,1.0,0.0,1,0,1,1,1
4410,0.0,0.0,0.0,FluencyBank_118_7.wav,1.0,0.0,1,1,0,1,1
4411,0.0,0.0,1.0,FluencyBank_147_100.wav,0.0,1.0,1,1,0,1,1
4412,0.0,0.0,1.0,FluencyBank_099_74.wav,1.0,0.0,1,1,0,1,1
4413,0.0,0.0,1.0,FluencyBank_178_166.wav,1.0,0.0,1,0,1,1,1
4414,1.0,0.0,0.0,HeStutters_1_29.wav,0.0,0.0,0,1,1,1,1
4415,0.0,0.0,0.0,FluencyBank_063_70.wav,0.0,1.0,1,1,1,0,1
4416,0.0,0.0,0.0,FluencyBank_097_147.wav,0.0,1.0,1,1,1,1,0
4417,0.0,0.0,1.0,FluencyBank_121_41.wav,1.0,0.0,1,1,0,1,1
4418,1.0,0.0,0.0,WomenWhoStutter_50_22.wav,0.0,0.0,1,1,0,1,1
4419,0.0,0.0,0.0,FluencyBank_076_67.wav,1.0,0.0,1,1,1,1,0
4420,0.0,0.0,0.0,FluencyBank_193_44.wav,0.0,1.0,1,0,1,1,1
4421,0.0,0.0,0.0,FluencyBank_071_61.wav,0.0,1.0,1,0,1,1,1
4422,0.0,0.0,0.0,FluencyBank_031_75.wav,1.0,0.0,1,1,1,1,0
4423,0.0,0.0,0.0,FluencyBank_098_100.wav,1.0,0.0,1,1,1,0,1
4424,0.0,0.0,0.0,FluencyBank_985_157.wav,0.0,1.0,1,0,1,1,1
4425,0.0,0.0,0.0,FluencyBank_046_37.wav,1.0,0.0,0,1,1,1,1
4426,0.0,0.0,0.0,FluencyBank_024_83.wav,0.0,1.0,1,0,1,1,1
4427,0.0,0.0,0.0,FluencyBank_111_7.wav,1.0,0.0,1,1,1,0,1
4428,0.0,0.0,0.0,FluencyBank_063_41.wav,1.0,0.0,1,1,1,0,1
4429,0.0,0.0,0.0,FluencyBank_024_101.wav,1.0,0.0,1,1,1,1,0
4430,0.0,0.0,0.0,FluencyBank_096_56.wav,1.0,0.0,0,1,1,1,1
4431,0.0,1.0,0.0,FluencyBank_107_14.wav,0.0,0.0,0,1,1,1,1
4432,0.0,1.0,1.0,FluencyBank_111_143.wav,0.0,0.0,0,1,1,1,1
4433,0.0,0.0,1.0,FluencyBank_178_27.wav,1.0,0.0,1,1,0,1,1
4434,0.0,0.0,0.0,FluencyBank_173_8.wav,1.0,0.0,0,1,1,1,1
4435,0.0,0.0,0.0,FluencyBank_118_59.wav,1.0,0.0,1,1,0,1,1
4436,0.0,0.0,0.0,FluencyBank_097_34.wav,0.0,1.0,0,1,1,1,1
4437,0.0,0.0,1.0,FluencyBank_121_122.wav,1.0,0.0,0,1,1,1,1
4438,0.0,0.0,0.0,FluencyBank_046_13.wav,1.0,0.0,1,1,1,0,1
4439,0.0,0.0,0.0,FluencyBank_096_22.wav,1.0,0.0,1,1,0,1,1
4440,0.0,1.0,1.0,WomenWhoStutter_10_97.wav,0.0,0.0,1,1,1,0,1
4441,0.0,0.0,0.0,FluencyBank_081_26.wav,1.0,0.0,1,1,0,1,1
4442,0.0,0.0,1.0,FluencyBank_087_83.wav,0.0,1.0,1,1,1,0,1
4443,0.0,1.0,0.0,WomenWhoStutter_6_160.wav,0.0,0.0,1,1,1,0,1
4444,0.0,0.0,1.0,FluencyBank_121_35.wav,0.0,1.0,1,1,0,1,1
4445,0.0,0.0,1.0,FluencyBank_096_16.wav,0.0,1.0,1,1,0,1,1
4446,0.0,0.0,0.0,FluencyBank_099_46.wav,1.0,0.0,1,1,1,0,1
4447,0.0,0.0,1.0,FluencyBank_111_90.wav,0.0,1.0,1,1,1,0,1
4448,0.0,0.0,0.0,FluencyBank_132_74.wav,1.0,0.0,1,0,1,1,1
4449,0.0,0.0,1.0,FluencyBank_089_71.wav,0.0,1.0,1,1,1,0,1
4450,1.0,0.0,1.0,FluencyBank_081_72.wav,0.0,0.0,1,0,1,1,1
4451,0.0,0.0,0.0,FluencyBank_985_175.wav,0.0,0.0,1,1,1,0,1
4452,0.0,1.0,0.0,FluencyBank_097_61.wav,0.0,0.0,1,1,1,0,1
4453,0.0,0.0,1.0,FluencyBank_031_55.wav,1.0,0.0,1,1,1,0,1
4454,0.0,1.0,1.0,StutteringIsCool_46_111.wav,0.0,0.0,1,1,0,1,1
4455,0.0,1.0,1.0,FluencyBank_019_23.wav,0.0,1.0,1,0,1,1,1
4456,0.0,0.0,1.0,FluencyBank_147_96.wav,1.0,0.0,1,1,1,0,1
4457,0.0,0.0,0.0,FluencyBank_173_59.wav,1.0,0.0,1,1,1,1,0
4458,1.0,0.0,1.0,WomenWhoStutter_55_18.wav,0.0,0.0,1,1,1,1,0
4459,0.0,0.0,0.0,FluencyBank_046_113.wav,0.0,1.0,0,1,1,1,1
4460,0.0,0.0,0.0,FluencyBank_193_13.wav,0.0,1.0,0,1,1,1,1
4461,1.0,0.0,1.0,StutteringIsCool_43_18.wav,0.0,0.0,1,0,1,1,1
4462,0.0,1.0,0.0,HeStutters_16_153.wav,0.0,1.0,1,0,1,1,1
4463,0.0,0.0,0.0,FluencyBank_985_159.wav,1.0,0.0,1,0,1,1,1
4464,0.0,0.0,0.0,FluencyBank_985_64.wav,1.0,0.0,1,1,1,0,1
4465,0.0,0.0,0.0,FluencyBank_147_9.wav,0.0,1.0,1,0,1,1,1
4466,0.0,1.0,0.0,FluencyBank_230_2.wav,0.0,0.0,1,1,0,1,1
4467,0.0,0.0,0.0,FluencyBank_985_65.wav,1.0,0.0,1,1,0,1,1
4468,0.0,0.0,0.0,FluencyBank_093_29.wav,0.0,1.0,1,1,0,1,1
4469,0.0,0.0,1.0,FluencyBank_178_78.wav,1.0,0.0,1,0,1,1,1
4470,0.0,0.0,0.0,FluencyBank_193_28.wav,0.0,1.0,1,1,1,0,1
4471,0.0,1.0,0.0,StutterTalk_42_20.wav,1.0,0.0,1,1,1,1,0
4472,0.0,0.0,0.0,FluencyBank_179_27.wav,1.0,0.0,1,1,1,0,1
4473,0.0,0.0,0.0,FluencyBank_230_39.wav,1.0,0.0,1,1,1,0,1
4474,1.0,0.0,0.0,HeStutters_16_49.wav,0.0,0.0,1,1,1,0,1
4475,0.0,0.0,0.0,FluencyBank_099_53.wav,1.0,0.0,0,1,1,1,1
4476,0.0,0.0,0.0,FluencyBank_016_66.wav,0.0,0.0,1,1,0,1,1
4477,0.0,0.0,0.0,FluencyBank_096_65.wav,0.0,1.0,0,1,1,1,1
4478,0.0,1.0,0.0,FluencyBank_076_83.wav,0.0,0.0,1,1,0,1,1
4479,0.0,1.0,0.0,FluencyBank_132_11.wav,0.0,1.0,1,1,0,1,1
4480,0.0,0.0,0.0,FluencyBank_147_74.wav,1.0,0.0,1,1,1,1,0
4481,0.0,0.0,1.0,FluencyBank_219_1.wav,1.0,0.0,1,0,1,1,1
4482,0.0,0.0,0.0,FluencyBank_230_168.wav,1.0,0.0,1,1,1,1,0
4483,0.0,0.0,1.0,FluencyBank_016_70.wav,1.0,0.0,1,1,0,1,1
4484,1.0,0.0,0.0,FluencyBank_147_11.wav,0.0,1.0,1,1,1,0,1
4485,0.0,0.0,0.0,FluencyBank_147_35.wav,0.0,0.0,1,1,1,0,1
4486,0.0,0.0,1.0,FluencyBank_132_35.wav,0.0,1.0,1,0,1,1,1
4487,0.0,0.0,0.0,FluencyBank_031_30.wav,1.0,0.0,1,1,1,1,0
4488,0.0,0.0,1.0,FluencyBank_017_29.wav,1.0,0.0,1,0,1,1,1
4489,0.0,1.0,0.0,FluencyBank_173_55.wav,0.0,0.0,0,1,1,1,1
4490,0.0,0.0,0.0,FluencyBank_230_43.wav,1.0,0.0,1,0,1,1,1
4491,0.0,1.0,0.0,FluencyBank_121_32.wav,0.0,0.0,1,1,1,1,0
4492,0.0,0.0,0.0,FluencyBank_093_23.wav,1.0,0.0,1,1,1,0,1
4493,0.0,0.0,0.0,FluencyBank_071_119.wav,0.0,1.0,1,1,1,0,1
4494,0.0,0.0,0.0,FluencyBank_985_138.wav,1.0,0.0,1,1,1,0,1
4495,1.0,0.0,1.0,WomenWhoStutter_10_181.wav,0.0,0.0,1,1,0,1,1
4496,0.0,0.0,1.0,FluencyBank_089_119.wav,1.0,0.0,1,1,0,1,1
4497,0.0,1.0,0.0,FluencyBank_218_53.wav,0.0,1.0,0,1,1,1,1
4498,0.0,1.0,1.0,FluencyBank_087_9.wav,0.0,0.0,1,1,0,1,1
4499,0.0,0.0,0.0,FluencyBank_087_112.wav,0.0,1.0,1,1,1,1,0
4500,0.0,0.0,0.0,FluencyBank_016_54.wav,0.0,1.0,1,0,1,1,1
4501,0.0,0.0,0.0,FluencyBank_985_45.wav,1.0,0.0,1,1,0,1,1
4502,0.0,0.0,0.0,FluencyBank_121_83.wav,0.0,0.0,1,0,1,1,1
4503,0.0,0.0,0.0,FluencyBank_193_56.wav,1.0,0.0,1,0,1,1,1
4504,0.0,0.0,1.0,FluencyBank_219_71.wav,1.0,0.0,1,1,1,1,0
4505,0.0,0.0,1.0,FluencyBank_099_4.wav,1.0,0.0,1,0,1,1,1
4506,1.0,0.0,0.0,MyStutteringLife_35_59.wav,0.0,1.0,1,1,1,0,1
4507,0.0,1.0,0.0,WomenWhoStutter_100_13.wav,0.0,0.0,1,0,1,1,1
4508,0.0,0.0,1.0,FluencyBank_193_4.wav,0.0,0.0,1,1,1,0,1
4509,1.0,0.0,0.0,FluencyBank_178_45.wav,0.0,0.0,1,1,0,1,1
4510,0.0,0.0,0.0,FluencyBank_178_30.wav,1.0,0.0,1,1,0,1,1
4511,0.0,0.0,0.0,FluencyBank_230_93.wav,1.0,0.0,1,1,1,1,0
4512,0.0,0.0,0.0,FluencyBank_230_103.wav,1.0,0.0,1,1,1,1,0
4513,0.0,0.0,0.0,FluencyBank_016_63.wav,1.0,0.0,1,1,1,1,0
4514,1.0,0.0,0.0,MyStutteringLife_32_2.wav,0.0,0.0,1,1,0,1,1
4515,0.0,0.0,0.0,FluencyBank_017_13.wav,1.0,0.0,1,1,1,0,1
4516,0.0,1.0,0.0,WomenWhoStutter_68_0.wav,0.0,0.0,1,1,1,1,0
4517,0.0,1.0,0.0,HeStutters_19_105.wav,0.0,0.0,1,1,1,0,1
